sgRNA	Gene	PlasmidLib	R1_2iSL	R1_High	R1_Negative	R1_Selected	R2_2iSL	R2_High	R2_Negative	R2_Selected
Smarcal1_p1_11	Smarcal1_p1	1965.6918796309162	2414.0882942924522	1957.9552307647352	2267.359554060837	2497.32456805908	2697.508139570402	2151.715919255927	2631.287909787713	2813.821926946805
Setdb1_p1_8	Setdb1_p1	1707.6688100392787	2123.9037678685513	1440.3449834934474	1104.1601374069119	2974.557609679473	3583.0278893724503	2385.757912751304	1383.5880089024595	3130.911120086327
Brd4_p1_10	Brd4_p1	5074.579812951077	5318.403214075494	3922.0620264376184	4975.629470157881	5904.818632308366	6121.859079556358	4138.0094870884195	6169.011267372015	6390.036566094287
Lbr_p1_7	Lbr_p1	1633.641663484884	1552.1785094248658	1261.9496011571632	1125.5147703260443	1585.4835025462096	2431.340353502734	1997.321724594055	1891.6242309213312	2036.264079422063
Gmeb2_p1_12	Gmeb2_p1	2492.07911935501	2777.1276592653326	2696.143019742463	2273.6403284488174	2344.375975035381	4407.1243039281135	4528.896376748238	4112.159450566126	3912.604913608541
Zic3_p1_5	Zic3_p1	3559.4824727389882	2767.2490370891996	2149.5325379041933	3915.4347534668304	3303.8567662441574	3925.974844498099	2890.6024222805986	7947.910135960891	4014.6249148795177
Sp1_p1_1	Sp1_p1	3384.4404294383075	6324.787848269023	4500.309127803505	6454.12376108841	4442.195474977915	5180.034605778456	4906.304408143925	4671.15371309145	4907.989250333477
Myc_p1_8	Myc_p1	4560.425338500879	5641.928090343844	5746.44041919686	6396.340636718993	5659.097941876851	5085.340297273613	6754.133341081247	4856.4556785694585	5409.8173646934165
Trp53_p1_9	Trp53_p1	2123.078385422883	2432.6107108727015	1773.4082835203033	2336.4480723286188	2482.2804441551098	1538.1426867948876	830.7878093710242	1792.796515999727	1493.0765050874031
Nr4a1_p1_9	Nr4a1_p1	2952.0058714570146	3280.937390248105	3754.212183943873	3253.441132973722	4001.736958456116	4235.6508263652895	4878.121340864376	4530.633055937295	4127.674105477086
Klf4_p2_12	Klf4_p2	2628.152869154314	4130.498897395526	2970.3270556484763	4056.124099757586	3565.4573652409754	4302.192772882207	4824.20590780785	3607.2115946385547	4734.279518439651
Elf1_p1_11	Elf1_p1	1747.0154364872703	2120.1992845525015	1392.8900542020222	2899.205457491641	2163.846488187737	2303.3750717394323	2964.1234673576805	1962.6566510212342	2142.420026690512
Tfeb_p2_6	Tfeb_p2	2457.2724882664015	3613.1060609205706	5853.653407596006	3071.2986757222975	2907.6948367729383	4860.121401370202	8061.582592702018	4110.615267520477	4065.634915515006
Zfp985_p1_3	Zfp985_p1	4375.04219465938	4123.089930763426	3905.3649216869317	3423.022041449186	4180.594875981097	4693.76653507791	5777.528792307344	6312.620290617471	5008.63060293863
Adnp_p1_5	Adnp_p1	2677.0839302498935	1981.8985740866424	621.3080557229209	1045.1208581598983	1762.6698507485273	1991.1397842369759	1139.5761986947678	1825.2243599583783	1917.7002941611981
BRDN0000737468	NT	2066.5806653949976	1653.4343867302268	1378.8293344119702	1394.331914131595	1432.534909522511	3109.5563468482337	2875.898213265182	3318.4493651019925	2136.9054320272157
Ssrp1_p1_10	Ssrp1_p1	1947.5318981933817	1993.012024034792	769.8244085053448	548.9396815094658	1866.3071487536565	2441.577576043798	653.1119504347432	1037.6910066768446	1785.3500222420932
Smarcc1_p2_12	Smarcc1_p2	2076.7956549536107	2100.442040200236	397.2153340689678	1140.5886288571967	2331.0034204540743	2139.579511082406	181.35191119013507	642.3801469904275	2762.8119263113167
Son_p1_5	Son_p1	2115.3856155083718	3246.3622126316404	2828.8410627610783	2777.358434364826	2804.057538767809	2423.662436596936	2347.7720394614785	2208.1817552795947	2331.2948939084013
Sub1_p1_12	Sub1_p1	4009.6986792112007	4019.364397914032	5161.162957935947	4553.561431285614	3785.2687311712093	6961.311327923618	8997.750566683526	10361.468236311945	5866.150073081164
Ctcf_p1_6	Ctcf_p1	2967.8958552148574	3925.51748724077	2682.9610949392895	3469.4997719202393	4558.3695429030195	4276.599716529546	3457.939820125413	4141.498928433478	3897.439778284477
Mxi1_p1_4	Mxi1_p1	3277.7505384927917	3499.5019058950434	3698.8480997705433	3147.924123255655	4240.7713715969785	2743.5756410051904	3141.7993262939617	2665.2599367920143	4197.985187434111
Nup62cl_p1_9	Nup62cl_p1	2807.6087968321735	3024.0932136686524	2421.0801888495716	2777.358434364826	3786.104515832541	3585.587195007716	3519.2073576896482	3502.20714753435	4163.518970788511
Usf1_p1_10	Usf1_p1	2694.4872457941974	3358.731539885151	3256.814221370785	4162.897264353249	4094.509055863933	2653.9999437708793	3682.1790076105126	2995.7151085611285	2940.657604202614
Zfp445_p1_5	Zfp445_p1	1877.2880811051402	1153.329139063504	943.8258159072377	1055.1700971806665	1795.265452540463	2403.187991514808	2998.433288393652	3151.6775961717854	2882.7543602380056
BRDN0000737425	NT	1767.949859533317	802.6380518107898	717.0967092926498	822.7814448254007	1372.3584139066295	1584.2101882296763	1608.8855364368064	2052.219267668938	1393.8138011480744
Bnc2_p1_12	Bnc2_p1	5287.455150913288	6747.098946298701	5320.2248505609095	5082.402634753544	6302.65213110225	8867.994026196815	5246.95191700107	10871.048641376467	6521.008189347568
Yy1_p1_3	Yy1_p1	1123.6488514474538	987.8622176132798	586.156256247791	1115.465531305276	1241.9760067388866	852.24877654359	281.83067279548015	1385.1321919481095	1425.5227204620267
Gmeb2_p1_5	Gmeb2_p1	4297.736162567652	3348.852917709018	5165.556932870339	2777.358434364826	3780.254023203219	6370.111726177163	11074.720090111086	3080.6451760718824	5513.216014630217
Tfeb_p2_3	Tfeb_p2	2332.8009488299667	2184.410328697365	2397.352724203859	2171.8917833635387	2239.0671077075885	2584.8986916186964	3103.813453004136	3838.839051486065	2824.851116273397
Tfam_p2_6	Tfam_p2	2350.456486338681	2696.8638540842535	2368.3524896368767	2130.4386724028695	2432.96914913654	3219.6064891646733	2226.4623150842936	2453.706859537955	3249.4749053471924
Nfrkb_p1_4	Nfrkb_p1	3129.6962453840024	3689.6653827856	2043.1983444919254	3288.6134695464107	4501.536185932465	4059.058737531933	1970.3640080657917	5577.589160888039	3516.93274651705
Tfeb_p2_11	Tfeb_p2	1949.9280068552785	3352.557401025068	3317.451075465384	3101.4463927846023	2208.143075238316	1878.5303362852703	1820.871216409059	2405.837185122803	2001.7978627764628
BRDN0000738165	NT	3377.125992470412	2970.995619471939	3140.813283102856	2426.891223515533	2596.7829427575507	3314.3007976695167	2628.377361505674	1786.6197838171267	2882.7543602380056
Gabpa_p1_4	Gabpa_p1	2644.295074876567	3697.0743494176995	3661.938710321657	4071.1979582887384	4385.362118007361	3191.4541271767466	2791.3490114265383	5498.835825559886	3526.5832871778184
Nfrkb_p1_8	Nfrkb_p1	1911.5902682649278	1904.1044244495968	1300.6165805798062	1665.661367692338	2147.130794961103	2638.644109959283	2296.307307907521	3775.527546614412	2353.3532725615855
gRNA_2483	RE57	1765.5537508714203	2175.7665342932487	343.6088398693947	2203.2956553034396	1872.99342604431	3211.928572258875	91.90130634635223	5387.654646273081	2276.148947275441
gRNA_6507	RE127	1417.23521802093	1295.334332845413	1924.561021263362	1303.8887629446808	1183.4710804456683	1392.2622655847235	1858.8570896988845	2893.7990275482243	1067.074067347784
Etv5_p1_2	Etv5_p1	2824.633779429862	3674.8474495214004	6145.413343239584	4165.409574108441	4341.901315618113	3155.623848283022	4602.417421825319	2790.33876348967	3652.0403157678033
Zfp771_p2_7	Zfp771_p2	3010.0169232713615	5870.371228166915	5895.835566966162	6568.43385494965	4851.729959030441	5149.322938155265	6074.06367411824	6121.141592956863	4661.211139150979
BRDN0000737386	NT	3855.969391903182	4513.295506720672	4074.972354154433	3951.8632449171155	3722.5848815713325	4606.750143478865	4493.361204960982	6338.871402393522	4291.733296710144
BRDN0000738311	NT	3096.9073900106764	1867.0595912890988	1782.1962333890858	1323.9872409862173	1610.5570423861602	1502.3124079011632	1753.4769250884005	1831.4010921409786	1512.3775864089394
Zfp281_p1_1	Zfp281_p1	3473.9792268039296	4629.369317290232	3763.8789287995337	3774.745407176075	5008.857475360798	3961.8051233918236	3264.3344014224313	3553.1651880408026	5475.992500652968
gRNA_2561	RE58	1983.2213061574253	926.1208290124497	110.72816834665917	1179.5294300626738	1504.412390397036	2003.936312413306	85.77455258992875	4984.622871358414	1898.3992128396621
Ascl2_p2_3	Ascl2_p2	2158.3894604403113	2027.5872016512567	4078.4875341019465	1820.1684176366498	2216.5009218516334	2149.81673362347	5130.543595629024	1202.9185925614015	2517.412463794643
gRNA_1797	RE46	2568.8807075179166	1879.4078690092647	2450.080423416554	1787.508390819153	2710.44965669866	2290.5785435631024	3301.094923960972	2056.851816805888	2764.1905749771404
Mxi1_p1_7	Mxi1_p1	3492.6436521702844	4861.516938429353	2722.5068693488106	3499.647488982544	3736.7932208139714	4350.819579952261	3041.3205646886163	3408.011981749696	3176.4065260585194
gRNA_2574	RE58	4231.401785927769	3956.388181541185	555.3984317070524	3209.475712257861	3602.23189033957	3590.7058062782485	245.07015025693929	7121.772206538106	3489.35977320057
Smarcc1_p2_2	Smarcc1_p2	3352.660461922622	2988.283208280171	587.9138462215475	1797.5576298399212	2934.4399459355523	3861.992203616448	851.618772142864	2754.8225534397184	4520.588975236929
Smad7_p1_11	Smad7_p1	2421.8353022667684	3231.5442793674415	4811.402553158405	2841.4223331222233	2977.9007483247997	3163.3017651888204	5712.585202489255	2683.790133339815	3581.7292338107786
BRDN0000737408	NT	3452.6664708112676	2869.739742166578	3050.297399454397	3376.544310978133	3359.854338553381	2346.883267538955	2872.2221610113284	2302.3769210642486	3237.067067354776
Klf16_p1_6	Klf16_p1	483.1311728277436	661.8676858008974	562.4287916020784	425.83650350505474	773.1008117318103	719.1648835097561	1470.4209015416357	313.46915826696346	591.4402776385004
Tead4_p1_6	Tead4_p1	1801.495380799874	706.321485593495	332.1845050399775	467.2896144657238	870.0518324462859	2428.7810478674683	1629.7164992086462	1190.5651281962012	2353.3532725615855
Id2_p2_7	Id2_p2	2022.9462655520324	3316.7473956365866	2189.9571073005927	3507.1844182481204	2546.6358630776494	2474.8485493022567	1547.6179988725714	1959.5682849299342	2073.487593399311
Hic2_p1_10	Hic2_p1	3221.126707482701	6359.363025885488	5176.102472712877	5872.524052761448	5434.271867978627	4274.04041089428	4267.896666724598	3863.545980216466	4122.159510813791
gRNA_4591	RE97	3512.821409323101	8023.910862563865	5744.682829223103	7182.693590094109	6127.137352222595	5123.729881802604	4706.572235684519	5088.083135416969	4992.086818948741
Nanog_p1_11	Nanog_p1	5062.599269641592	6807.605507127514	3915.9104615294705	4729.423114149059	6769.019972125331	5218.424190307447	3119.743012770837	4663.4327978632	7162.079818955734
Sub1_p1_1	Sub1_p1	3288.3438609980203	4060.11371439058	6233.2928419274085	3277.3080756480463	3236.158208676291	4353.378885587527	9280.80659023029	2992.6267424698285	3811.9635610033883
Tcf7_p2_1	Tcf7_p2	3834.152191981699	3280.937390248105	3861.4251723430193	4274.695048459295	3606.4108136462282	5136.526409978934	5806.937210338177	5447.877785053433	4435.112757955841
Zfp42_p1_6	Zfp42_p1	3650.030157962251	5525.854279774284	7243.028281850516	6025.774947828164	5657.426372554188	5085.340297273613	6973.471125561207	6856.172722686294	5296.768174095847
E2f4_p1_9	E2f4_p1	1821.9253599171006	1517.603331808401	946.4622008678725	782.5844887423277	1893.8880425776022	1768.480193968831	971.7031457687642	1337.2625175329574	2118.982999371504
E2f8_p2_2	E2f8_p2	2259.4043571865977	2239.977578438112	2069.562194098273	1909.3554139459682	1557.0668240609323	1765.9208883335648	2243.617225602279	1794.340699045377	1391.0565038164264
Grhl3_p1_2	Grhl3_p1	2574.177368770531	3573.5915722160394	3425.5428588514083	3173.0472208075757	4148.835058850493	2781.965225534181	2859.968653498481	3651.992902962407	2722.83111500242
Mxi1_p1_6	Mxi1_p1	4184.362389565266	6260.57680412416	4489.763587960966	4740.728508047423	6535.000266952458	5589.523507421022	4985.952206977429	4028.773566101023	5467.7206086580245
Nanog_p1_8	Nanog_p1	3292.883856357404	3478.5098337707614	2471.171503101632	2939.402413574714	3479.3715451238118	4330.345134870133	2957.996713601257	3849.648332805615	3912.604913608541
Otx2_p2_1	Otx2_p2	1766.9409716756763	2646.235915431573	2341.109845043651	2524.8713039680238	1928.1552136922012	1371.7878205025952	1891.9415599835713	1315.6439548938565	1499.969748416523
Hmg20b_p1_6	Hmg20b_p1	3210.1550520308574	4854.107971797253	2858.720092314939	4378.955903299766	4594.308283340282	2804.998976251575	2618.574555495396	3585.593031999454	2979.259766845686
Mxi1_p1_11	Mxi1_p1	2655.266730328411	2931.4811307674076	2452.7168083771885	2801.2253770391503	2953.6629931461807	2807.5582818868415	2683.518145313485	2937.036152826426	2834.501656934165
Nme2_p1_9	Nme2_p1	3505.1286394085896	4381.168935114895	4083.7603040232157	3644.1052999060876	4676.215180150787	4417.361526469178	5880.458255415258	3023.5104033828297	3839.5365343198687
Nr4a1_p1_10	Nr4a1_p1	4374.159417783943	3873.654720816073	3944.9106960964527	4155.360335087673	5542.923873951746	3785.2130345584674	3589.052350512876	5162.203921608171	4923.154385657541
Smarce1_p2_6	Smarce1_p2	811.9025034364431	1218.775010980384	895.4920916289341	1335.2926348845815	1716.7016943752844	1085.1455893527993	737.6611522733872	2137.1493351796917	842.3543348184703
Rif1_p1_12	Rif1_p1	2393.20810930621	3063.6077023731837	1877.9848869588147	2452.0143210674537	3389.10680169999	3941.3306783096955	3242.2780878993067	6206.071660467616	3810.584912337564
Pou2f1_p1_10	Pou2f1_p1	2106.8100687184246	3205.6128961550926	2193.4722872481057	3135.362574479695	2709.6138720373283	2032.0886744012325	1307.449251620771	2924.6826884612256	1568.9021817077237
BRDN0000737496	NT	2972.814183520856	3030.2673525287355	2865.750452209965	2916.7916257779852	3016.3468427460575	2487.645077478587	3314.573782225104	2603.492614966012	3463.165448549914
Zmiz2_p1_10	Zmiz2_p1	1322.9042033315143	2110.320662376369	1500.1030426011685	2116.6209687493133	1952.3929688708201	1988.58047860171	1389.5477519568458	2405.837185122803	1961.8170514675667
Ahctf1_p1_6	Ahctf1_p1	1942.6135698873827	227.20831005105433	232.00187653585732	239.92558162084205	484.7551035723783	363.4214002077771	390.88688965981817	586.7895573470252	380.50703176742684
BRDN0000738319	NT	2558.917939923713	3530.3726001954583	3828.909757828524	3777.257716931267	3191.02583696438	2311.0529886452305	1650.547461980486	2487.678886542257	2983.395712843158
gRNA_4587	RE97	1852.6964395751454	3151.2804741863624	2788.416493364679	3454.425913389087	3169.295435769756	2582.3393859834305	3234.9259833915985	2662.1715707007143	3607.923558461435
Tfeb_p2_2	Tfeb_p2	2665.9861638158445	5134.413876045021	5234.98173683372	5803.435534493666	5234.519333920354	3859.432897981182	3374.6159690380537	4254.224290765933	4604.6865438521945
gRNA_6508	RE127	1082.662782230796	1161.9729334676204	973.7048454610981	1316.4503117206411	751.3704105371863	1622.5997727586669	740.1118537759567	2445.985944309705	812.0240641703421
Nr4a1_p1_4	Nr4a1_p1	3351.399352100571	1902.8695966775801	1740.892869005808	1477.2381360529332	2427.9544411685497	2298.2564604689	2404.1381740205743	3704.495126514509	2589.1021944174913
gRNA_4479	RE95	3214.568936408036	4426.85756267951	2468.535118140997	4915.334036033271	4902.712823371674	3424.3509399859563	2835.4616384727874	4788.511624560855	2732.481655663188
Esrrb_p3_5	Esrrb_p3	2688.812251594968	3109.296329937798	2244.442396487044	2709.5260709746403	2560.008417658956	4371.294025034389	3853.7281127903702	4799.320905880406	3878.1386969629407
Hnrnpk_p1_7	Hnrnpk_p1	1602.618361862429	1244.7063941927324	1085.3118087946355	1584.0113006485958	1180.9637264616733	1010.9257259300842	800.1540405889067	904.8912647509388	723.7905495576053
Zic3_p1_8	Zic3_p1	3871.354931732204	5128.239737184938	5901.98713187431	5170.333476185266	4885.9971301450405	6262.62088949599	6725.950273801698	10211.682480883888	4225.558160750591
Bnc2_p1_1	Bnc2_p1	5218.3463326648925	5811.099495110118	5116.344413605157	6279.518233102562	6972.951429490262	9123.924589723418	6925.682446261104	11561.298462782046	7958.938747802011
Tcf12_p2_12	Tcf12_p2	1207.6387655960514	1063.1867117062923	985.1291802905154	1036.3277740167262	1155.054401960391	1556.0578262417498	2019.3780381171796	1462.3413442306128	1362.1048818341221
gRNA_2013	RE50	2775.450496369873	4628.134489518216	6112.019133738211	3649.1299194164717	3560.4426572729853	3634.214002077771	7261.4285521131105	2679.157584202865	3763.710857699548
gRNA_4507	RE96	2205.428856802814	2548.6845214422615	1627.5283156985142	2323.8865235526587	2419.596594555233	2142.138816717672	1351.5618786670202	2575.6973201443107	2391.955435204658
Zbtb44_p1_10	Zbtb44_p1	2178.9455505397427	2880.853192114727	2661.8700152542115	2498.492051538507	2832.4742172530864	2789.6431424399793	3263.1090506711466	1740.2942924476247	2959.95868552415
BRDN0000737892	NT	1501.2251321695276	1248.4108775087823	1310.2833254354668	1424.4796311938999	2295.9004646781436	2369.9170182563494	2793.799712929108	2033.6890711211372	2172.75029733864
gRNA_3992	RE85	1639.694990630729	1370.6588269384256	1130.1303531254262	1494.8243043392777	1386.5667531492682	1904.1233926379307	1590.505275167536	2286.935090607748	1921.8362401586703
gRNA_4471	RE95	1270.6942566986022	3024.0932136686524	1690.801554753748	3108.9833220501782	2415.4176712485746	1922.038532084793	1574.575715400835	2685.334316385465	1752.262454262317
Zfp445_p1_2	Zfp445_p1	3631.113510631486	4284.852368897601	2766.446618692723	3716.9622828066576	4203.996846498384	6167.926580991147	5919.669479456368	5199.264314703773	4517.831677905281
BRDN0000737918	NT	2011.2179442069578	1511.429192948318	2016.834494885578	2104.0594199733528	1827.0252696710672	1927.1571433553252	1771.857186357671	2038.3216202580875	1859.79705019659
Ubp1_p2_4	Ubp1_p2	3572.4719039061138	3315.51256786457	3163.661952761691	3588.834485291862	3937.381539533576	3501.130109043937	4436.995070401886	3190.282172313037	4058.7416721858863
